57733491	0-4409931	0-4409931 (03650586)	2024-10-14 13:01:56	43.1351	6.00963	GOOD
57733490	0-4409931	0-4409931 (03650586)	2024-10-14 12:56:59	43.13499	6.00961	GOOD
57733489	0-4409931	0-4409931 (03650586)	2024-10-14 12:51:58	43.13506	6.00974	GOOD
57733487	0-4409931	0-4409931 (03650586)	2024-10-14 12:46:56	43.13506	6.00971	GOOD
57733488	0-4409931	0-4409931 (03650586)	2024-10-14 12:41:56	43.1351	6.00962	GOOD
57733486	0-4409931	0-4409931 (03650586)	2024-10-14 12:37:00	43.13508	6.00967	GOOD
57733485	0-4409931	0-4409931 (03650586)	2024-10-14 12:32:01	43.13519	6.00971	GOOD
57733484	0-4409931	0-4409931 (03650586)	2024-10-14 12:27:23	43.13522	6.00967	GOOD
57733483	0-4409931	0-4409931 (03650586)	2024-10-14 12:21:57	43.13511	6.00969	GOOD
57733482	0-4409931	0-4409931 (03650586)	2024-10-14 12:16:57	43.1352	6.00967	GOOD
57733481	0-4409931	0-4409931 (03650586)	2024-10-14 12:11:55	43.13515	6.00965	GOOD
57733479	0-4409931	0-4409931 (03650586)	2024-10-14 12:06:52	43.13507	6.00967	GOOD
57733480	0-4409931	0-4409931 (03650586)	2024-10-14 12:01:52	43.13516	6.00967	GOOD
57733478	0-4409931	0-4409931 (03650586)	2024-10-14 11:56:53	43.13502	6.00971	GOOD
57733477	0-4409931	0-4409931 (03650586)	2024-10-14 11:51:56	43.13517	6.00969	GOOD
57733476	0-4409931	0-4409931 (03650586)	2024-10-14 11:46:58	43.13515	6.00965	GOOD
57733475	0-4409931	0-4409931 (03650586)	2024-10-14 11:41:57	43.13511	6.00965	GOOD
57733474	0-4409931	0-4409931 (03650586)	2024-10-14 11:36:58	43.13495	6.00967	GOOD
57733473	0-4409931	0-4409931 (03650586)	2024-10-14 11:31:56	43.13515	6.00969	GOOD
57733472	0-4409931	0-4409931 (03650586)	2024-10-14 11:27:23	43.13508	6.00965	GOOD
57733471	0-4409931	0-4409931 (03650586)	2024-10-14 11:22:01	43.13507	6.00963	GOOD
57733470	0-4409931	0-4409931 (03650586)	2024-10-14 11:17:02	43.13505	6.00971	GOOD
57733469	0-4409931	0-4409931 (03650586)	2024-10-14 11:12:01	43.1351	6.00965	GOOD
57733468	0-4409931	0-4409931 (03650586)	2024-10-14 11:07:00	43.13507	6.00976	GOOD
57733467	0-4409931	0-4409931 (03650586)	2024-10-14 11:01:58	43.13504	6.00982	GOOD
57733466	0-4409931	0-4409931 (03650586)	2024-10-14 10:57:03	43.13499	6.00978	GOOD
57733465	0-4409931	0-4409931 (03650586)	2024-10-14 10:52:01	43.13514	6.00956	GOOD
57733464	0-4409931	0-4409931 (03650586)	2024-10-14 10:47:04	43.13504	6.00971	GOOD
57733463	0-4409931	0-4409931 (03650586)	2024-10-14 10:42:03	43.13495	6.00971	GOOD
57733460	0-4409931	0-4409931 (03650586)	2024-10-14 10:37:02	43.13499	6.00974	GOOD
57733461	0-4409931	0-4409931 (03650586)	2024-10-14 10:32:02	43.13499	6.00974	GOOD
57733462	0-4409931	0-4409931 (03650586)	2024-10-14 10:27:02	43.13503	6.00965	GOOD
57733458	0-4409931	0-4409931 (03650586)	2024-10-14 10:22:06	43.13506	6.00969	GOOD
57733459	0-4409931	0-4409931 (03650586)	2024-10-14 10:17:06	43.1351	6.00969	GOOD
57733457	0-4409931	0-4409931 (03650586)	2024-10-14 10:12:07	43.13508	6.00963	GOOD
57733456	0-4409931	0-4409931 (03650586)	2024-10-14 10:07:05	43.1351	6.00969	GOOD
57733455	0-4409931	0-4409931 (03650586)	2024-10-14 10:02:03	43.13505	6.00969	GOOD
57733453	0-4409931	0-4409931 (03650586)	2024-10-14 09:57:04	43.13507	6.00978	GOOD
57733454	0-4409931	0-4409931 (03650586)	2024-10-14 09:52:04	43.13507	6.00969	GOOD
57733452	0-4409931	0-4409931 (03650586)	2024-10-14 09:47:04	43.13509	6.00971	GOOD
57733451	0-4409931	0-4409931 (03650586)	2024-10-14 09:42:03	43.13507	6.00965	GOOD
57733450	0-4409931	0-4409931 (03650586)	2024-10-14 09:37:04	43.13515	6.00974	GOOD
57733449	0-4409931	0-4409931 (03650586)	2024-10-14 09:32:05	43.13509	6.00969	GOOD
57733448	0-4409931	0-4409931 (03650586)	2024-10-14 09:27:30	43.1351	6.00965	GOOD
57733447	0-4409931	0-4409931 (03650586)	2024-10-14 09:22:12	43.13527	6.00956	GOOD
57733445	0-4409931	0-4409931 (03650586)	2024-10-14 09:17:00	43.13527	6.0095	GOOD
57733446	0-4409931	0-4409931 (03650586)	2024-10-14 09:12:00	43.13518	6.00959	GOOD
57733444	0-4409931	0-4409931 (03650586)	2024-10-14 09:06:57	43.13531	6.00967	GOOD
57733442	0-4409931	0-4409931 (03650586)	2024-10-14 09:01:57	43.13519	6.00965	GOOD
57733443	0-4409931	0-4409931 (03650586)	2024-10-14 08:56:57	43.13515	6.00965	GOOD
57733441	0-4409931	0-4409931 (03650586)	2024-10-14 08:51:57	43.13515	6.00965	GOOD
57733440	0-4409931	0-4409931 (03650586)	2024-10-14 08:46:56	43.1351	6.00969	GOOD
57733439	0-4409931	0-4409931 (03650586)	2024-10-14 08:41:58	43.13505	6.00976	GOOD
57733438	0-4409931	0-4409931 (03650586)	2024-10-14 08:36:57	43.1351	6.00978	GOOD
57733437	0-4409931	0-4409931 (03650586)	2024-10-14 08:31:59	43.1351	6.00974	GOOD
57733436	0-4409931	0-4409931 (03650586)	2024-10-14 08:26:58	43.13509	6.0098	GOOD
57733435	0-4409931	0-4409931 (03650586)	2024-10-14 08:24:32	43.13509	6.00969	GOOD
